country,city,lat,lng,population
Benin,Pahou,6.3833,2.2167,14436
Brazil,Jacaraci,-14.8500,-42.4328,14436
Trinidad and Tobago,Claxton Bay,10.3405,-61.4555,14436
Colombia,Barranco de Loba,8.9500,-74.1167,14435
India,Sirmaur,24.8365,81.3645,14435
Philippines,Bokod,16.4914,120.8300,14435
Thailand,Ban Ao Nang,8.0314,98.8225,14435
Argentina,Rauch,-36.7667,-59.1000,14434
Philippines,Araceli,10.5529,119.9904,14434
Germany,Lengede,52.2000,10.3000,14433
Hungary,Kalocsa,46.5333,18.9856,14433
Iran,Jūnqān,32.1522,50.6911,14433
Madagascar,Ampohibe,-15.0344,50.2969,14433
Malaysia,Perai,5.3833,100.3833,14433
Uganda,Busembatia,0.7750,33.6250,14431
India,Kolwāra,25.3538,86.7700,14430
Bolivia,Ascensión,-15.6996,-63.0800,14429
Colombia,Morroa,9.3333,-75.3167,14429
India,Baqiābād,25.1000,82.9000,14429
India,Satwās,22.5363,76.6845,14428
Philippines,Bagulin,16.6079,120.4378,14428
Belgium,Aartselaar,51.1333,4.3833,14427
France,Saint-Gilles,43.6786,4.4317,14427
India,Davorlim,15.2722,73.9924,14426
India,Alūr,15.3942,77.2264,14426
"Korea, South",Ulchin,37.0020,129.4003,14426
United Kingdom,Dollis Hill,51.5641,-0.2341,14425
Indonesia,Painan,-1.3511,100.5756,14425
India,Dornakal,17.4470,80.1510,14425
Canada,Lavaltrie,45.8833,-73.2833,14425
Dominican Republic,Villa Vásquez,19.7400,-71.4500,14424
India,Tirkarūr,10.0667,76.6167,14424
Russia,Gryazovets,58.8833,40.2500,14424
India,Kharki,23.9165,85.8596,14423
United States,Clarksdale,34.1933,-90.5693,14423
United States,Belvedere Park,33.7489,-84.2599,14422
Greece,Préveza,38.9575,20.7517,14421
France,Canteleu,49.4411,1.0261,14420
Madagascar,Mantaly,-13.1662,48.9647,14420
United States,East Bridgewater,42.0352,-70.9424,14420
Belarus,Zhabinka,52.2006,24.0233,14418
Denmark,Korsør,55.3266,11.1500,14418
India,Barhi,23.9033,80.8152,14418
France,Auray,47.6686,-2.9814,14417
United Kingdom,Middlewich,53.1920,-2.4430,14416
Argentina,General Cabrera,-32.7994,-63.8683,14415
India,Vadugapatti,11.1518,77.7375,14415
Chile,Gorbea,-39.1000,-72.6833,14414
Romania,Măgurele,44.3494,26.0297,14414
United States,New Cassel,40.7602,-73.5649,14414
Ireland,Killarney,52.0588,-9.5072,14412
France,Saint-Maurice,48.8156,2.4592,14411
France,Château-d’Olonne,46.5050,-1.7361,14411
Philippines,General MacArthur,11.2486,125.5400,14411
El Salvador,San Sebastián,13.7333,-88.8333,14411
Pakistan,Ghora Gali,33.8833,73.3833,14410
India,Chik Bānavar,13.0846,77.5014,14409
Mali,Yéréré,15.2590,-9.4270,14408
United States,Farmington,42.9895,-77.3087,14408
India,Paidiipalli,18.0172,79.6159,14407
Portugal,Valbom,41.1333,-8.5667,14407
Russia,Sukhinichi,54.1000,35.3500,14407
United States,East Greenwich,41.6362,-71.5058,14407
Brazil,Itaú de Minas,-20.7389,-46.7519,14406
Germany,Markdorf,47.7208,9.3917,14406
India,Mutyālapalle,16.4019,81.5703,14406
United States,Scottsbluff,41.8684,-103.6616,14406
United States,Washington Court House,39.5381,-83.4281,14406
India,Nagra,25.9680,83.8730,14405
India,Haldībāri,26.3300,88.7700,14404
Germany,Landau an der Isar,48.6667,12.6667,14402
United Kingdom,Hetton le Hole,54.8210,-1.4490,14402
Taiwan,Baoshan,24.7428,120.9991,14402
Central African Republic,Alindao,5.0333,21.2167,14401
India,Tūprān,17.8452,78.4787,14401
Vietnam,Bo,20.6736,105.5311,14401
China,Wangjiaxian,36.5108,104.1490,14400
Colombia,San Antonio,3.9167,-75.5000,14400
El Salvador,Concepción Quezaltepeque,14.0833,-88.9500,14400
Uzbekistan,Bo‘ston,41.8500,60.9333,14400
Poland,Choszczno,53.1667,15.4000,14399
United States,Short Hills,40.7389,-74.3278,14398
Italy,Sorso,40.7983,8.5772,14397
Germany,Lohfelden,51.2667,9.5333,14395
France,Sainte-Maxime,43.3090,6.6350,14394
France,Woippy,49.1519,6.1522,14394
Mexico,Chiconquiaco,19.7500,-96.8167,14394
Belgium,Lubbeek,50.8817,4.8414,14393
Japan,Kihoku,34.2114,136.3372,14392
China,Majia,35.4599,103.2076,14391
India,Hargāwān,25.1428,85.5652,14391
Switzerland,Liestal,47.4839,7.7350,14390
Argentina,San Cristóbal,-30.3167,-61.2333,14389
Switzerland,Stäfa,47.2401,8.7328,14389
Germany,Löbau,51.0944,14.6667,14389
Germany,Rheydt,51.1667,6.4500,14389
Germany,Spenge,52.1333,8.4833,14389
Ghana,Anomabu,5.1749,-1.1214,14389
Kazakhstan,Zaysan,47.4667,84.8667,14389
India,Mohanpur Gaughāta,25.3345,87.3404,14388
Japan,Yamada,39.4676,141.9489,14388
Switzerland,Küsnacht,47.3181,8.5825,14387
Czechia,Rokycany,49.7425,13.5956,14386
Russia,Shchigry,51.8667,36.9333,14386
India,Kārempūdi,16.4333,79.7167,14385
Philippines,Maria,9.1960,123.6550,14385
India,Vāsad,22.4500,73.0667,14384
Brazil,Ladainha,-17.6319,-41.7378,14383
France,Pont-à-Mousson,48.9053,6.0547,14383
United States,Somerton,32.6007,-114.6994,14383
United Kingdom,West Derby,53.4338,-2.9070,14382
Brazil,Lauro Müller,-28.3928,-49.3969,14381
Spain,La Carlota,37.6667,-4.9333,14381
India,Puraini,25.5968,86.9892,14381
India,Kamatgi,16.1190,75.8482,14380
Italy,Impruneta,43.6854,11.2544,14379
Canada,New Hamburg,43.3808,-80.7062,14379
Belgium,Opwijk,50.9667,4.1833,14378
Colombia,Villa Rica,3.1736,-76.4631,14378
Russia,Abinsk,44.8667,38.1500,14378
Germany,Zeven,53.3000,9.2833,14376
United Kingdom,Morpeth,55.1675,-1.6908,14376
India,Tezu,27.9200,96.1700,14376
Spain,Sanlúcar la Mayor,37.3831,-6.2000,14375
Poland,Ożarów Mazowiecki,52.2167,20.8000,14375
India,Doria Sonāpur,26.1830,87.3873,14374
India,Penuganchiprolu,16.9033,80.2356,14374
India,Sailāna,23.4622,74.9232,14372
United Kingdom,West Drayton,51.5043,-0.4646,14370
Russia,Boguchar,49.9500,40.5500,14370
Italy,Rosarno,38.4850,15.9797,14369
Mexico,Nacozari Viejo,30.3833,-109.6833,14369
India,Vatlūru,16.6998,81.0524,14368
India,Patiāli,27.7167,79.0167,14366
Mexico,Churumuco de Morelos,18.6167,-101.6333,14366
Mali,Miena,12.6297,-5.9903,14365
United States,Lindenhurst,42.4175,-88.0257,14365
United States,Elizabethton,36.3367,-82.2370,14364
Canada,West Nipissing / Nipissing Ouest,46.3667,-79.9167,14364
United States,Moncks Corner,33.1730,-80.0107,14362
United States,Dumas,35.8613,-101.9642,14362
India,Barela,23.0968,80.0508,14361
Germany,Neu-Anspach,50.2931,8.5089,14359
Spain,Bollullos par del Condado,37.3358,-6.5364,14359
France,Saint-Omer,50.7461,2.2617,14358
United Kingdom,Otley,53.9050,-1.6870,14357
Mexico,Santa Rosalía,27.3389,-112.2669,14357
Serbia,Srbobran,45.5333,19.7833,14357
Morocco,Sidi Azzouz,31.7667,-7.6667,14356
Brazil,Jitaúna,-14.0189,-39.8889,14355
Japan,Miho,36.0045,140.3019,14355
Russia,Volgorechensk,57.4439,41.1592,14355
Turkey,Serinhisar,37.5806,29.2697,14355
Ukraine,Artsyz,45.9944,29.4322,14355
United States,North New Hyde Park,40.7460,-73.6876,14354
United States,Bainbridge,30.9052,-84.5732,14353
India,Thondiamannu,9.2639,76.8833,14352
United States,Shepherdsville,37.9813,-85.7007,14351
Brazil,Simões,-7.5989,-40.8178,14350
United States,Saddle Brook,40.9033,-74.0955,14349
Brazil,Carmópolis de Minas,-20.5408,-44.6350,14348
Germany,Grafing bei München,48.0500,11.9667,14348
France,Persan,49.1542,2.2719,14348
United States,Ozark,31.4508,-85.6473,14348
South Africa,Breyten,-26.3000,29.9833,14347
United States,Huron,44.3623,-98.2094,14347
United States,Fallsburg,41.7391,-74.6038,14346
India,Baulia,25.3990,87.6002,14345
India,Bihpuriāgaon,27.0172,93.9167,14345
Morocco,Iheddadene,35.1500,-2.9667,14345
United States,Jacksonville,33.8088,-85.7545,14345
Taiwan,Zhutang,23.8528,120.4114,14343
United States,Bedford,42.4969,-71.2783,14343
China,Jiaoxiyakou,26.1283,102.4500,14342
Philippines,Balangiga,11.1092,125.3864,14341
India,Narhan,25.6941,86.0074,14340
India,Bhānukumāri,26.3395,89.7697,14340
Mexico,Tianguistengo,20.7278,-98.6289,14340
Brazil,Alto Longá,-5.2511,-42.2103,14339
Greece,Távros,37.9667,23.6950,14339
Canada,Strathmore,51.0378,-113.4003,14339
Italy,Leno,45.3703,10.2167,14338
India,Hindalgi,16.1364,74.6547,14337
Brazil,Monte Alegre de Sergipe,-10.0269,-37.5619,14336
France,Castelsarrasin,44.0408,1.1078,14335
Mexico,San Andrés Timilpan,19.8667,-99.7333,14335
United States,Covington,33.6049,-83.8463,14334
United States,Hershey,40.2806,-76.6458,14334
United Kingdom,Conisbrough,53.4790,-1.2270,14333
India,Muttukūru,14.2667,80.1000,14333
United States,Pelham,42.7335,-71.3240,14333
India,Lakhsetipet,18.8873,79.2069,14332
Japan,Hasami,33.1381,129.8956,14332
Madagascar,Belazao,-19.8933,46.9659,14332
Russia,Privolzhsk,57.3825,41.2861,14332
Tunisia,Degache,33.9833,8.2167,14332
China,Yanshuiguan,36.8252,110.2345,14331
Germany,Riegelsberg,49.2833,6.9167,14331
Portugal,Horta,38.5333,-28.6333,14331
Italy,Mascali,37.7578,15.1958,14330
Japan,Anpachi,35.3353,136.6654,14330
Colombia,Saldaña,3.9347,-75.0203,14329
India,Pālda,22.6800,75.8939,14329
Romania,Baia-Sprie,47.6592,23.7042,14329
United States,Latham,42.7427,-73.7497,14327
United States,Chesterton,41.5997,-87.0550,14326
India,Wālājābād,12.7904,79.8236,14325
Ukraine,Vil’nyans’k,47.9419,35.4281,14324
Canada,High River,50.5808,-113.8744,14324
India,Gua,22.2136,85.3877,14323
India,Jori Kalān,24.2045,84.8770,14323
India,Polāia Kalān,23.2119,76.5529,14322
India,Chikhli Kalān,22.2152,78.7430,14322
El Salvador,Tepecoyo,13.7003,-89.4678,14322
India,Kottavalasa,17.9000,83.2000,14321
Poland,Ustka,54.5833,16.8500,14321
Ukraine,Sadovoye,46.0500,30.3667,14321
Colombia,Tenerife,9.8989,-74.8589,14320
France,Ollioules,43.1330,5.8500,14320
India,Kizhariyūr,11.4833,75.6833,14320
Puerto Rico,Candelaria,18.4042,-66.2175,14319
Philippines,Balangkas,14.7381,120.9978,14318
Portugal,Estremoz,38.8422,-7.5881,14318
United States,Uxbridge,42.0593,-71.6380,14318
United States,Robbinsdale,45.0261,-93.3332,14318
India,Kārkūdalpatti,11.5002,78.3521,14316
Paraguay,Doctor Juan Eulogio Estigarribia,-25.3718,-55.7046,14316
India,Vīraghattam,18.6833,83.6000,14315
United States,Bradley Gardens,40.5711,-74.6678,14315
India,Salīmpur,25.2480,86.2347,14314
Poland,Radzymin,52.4167,21.1833,14314
Chile,Peumo,-34.3961,-71.1694,14313
United States,Hobe Sound,27.0729,-80.1425,14313
Algeria,Iflissen,36.8636,4.2203,14311
Germany,Lich,50.5217,8.8208,14310
France,Flers,48.7518,-0.5605,14308
Syria,Mūrak,35.3762,36.6897,14307
India,Māngoli,16.6500,75.8100,14306
Japan,Tsukawaki,33.2831,131.1515,14306
Belgium,Amay,50.5478,5.3192,14305
Germany,Rehlingen-Siersburg,49.3686,6.6786,14305
Kazakhstan,Sarqan,45.4100,79.9186,14305
Brazil,Santo Antônio dos Lopes,-4.8689,-44.3600,14304
India,Huliyār,13.5828,76.5361,14304
Russia,Chudovo,59.1167,31.6667,14302
Mali,Fakola,10.5444,-6.9147,14301
United Kingdom,Kidbrooke,51.4621,0.0273,14300
Uganda,Nagongera,0.7700,34.0261,14300
Uzbekistan,Romitan Shahri,39.9333,64.3833,14300
Uzbekistan,Sariosiyo,38.4133,67.9572,14300
France,Chenôve,47.2917,5.0081,14299
India,Kambainellūr,12.2071,78.3187,14299
United States,Nantucket,41.2831,-70.0692,14299
United Kingdom,Rock Ferry,53.3730,-3.0080,14298
Egypt,Dayr al Barshā,27.7572,30.9100,14297
Mongolia,Baruun-Urt,46.6829,113.2786,14297
Paraguay,Coronel Bogado,-27.1700,-56.2500,14297
United Kingdom,Shirley,51.3813,-0.0543,14296
Russia,Krasnyy Kut,50.9500,46.9667,14296
United Kingdom,Pollokshaws,55.8252,-4.2947,14295
Colombia,Algarrobo,10.1000,-74.2667,14294
Colombia,Algarrobo,10.1000,-74.2667,14294
United Kingdom,Buckingham,51.9950,-0.9860,14294
India,Korangal,17.1070,77.6270,14294
Italy,Omegna,45.8781,8.4069,14294
Kazakhstan,Eski Īkan,43.1833,68.5333,14294
Kazakhstan,Ushkonyr,43.1942,76.5367,14294
Russia,Ochër,57.8833,54.7333,14294
Madagascar,Ambohimanga Atsimo,-20.8783,47.5928,14293
Italy,Orbetello,42.4394,11.2125,14292
Croatia,Našice,45.4833,18.1000,14291
Philippines,Sison,9.6592,125.5272,14290
Russia,Krasnozavodsk,56.4333,38.2333,14290
United States,Iona,26.5160,-81.9601,14290
Italy,Chiaravalle,43.5997,13.3257,14289
Turkey,Altınekin,38.3078,32.8686,14289
United Kingdom,Chard,50.8728,-2.9587,14287
India,Anantarāzupeta,14.0014,79.3319,14287
India,Bariariyā,26.5105,84.7165,14287
Chad,Bousso,10.4825,16.7161,14286
Thailand,Ban Don Kaeo,18.8567,98.9689,14286
Japan,Shimada,40.5990,141.3976,14282
Sweden,Mjölby,58.3321,15.1312,14282
Italy,Gualdo Tadino,43.2333,12.7833,14281
United States,New Kingman-Butler,35.2645,-114.0091,14281
India,Ungutūru,16.8230,81.4238,14280
United States,East Milton,30.6175,-86.9636,14280
Argentina,Benito Juárez,-37.6667,-59.7833,14279
India,Bikkavolu,16.9500,82.0500,14278
Poland,Biały Kamień,50.7814,16.2539,14278
Brazil,Puxinanã,-7.1608,-35.9608,14277
United Kingdom,Patcham,50.8640,-0.1500,14277
Italy,Santa Maria a Vico,41.0333,14.4833,14277
Mexico,El Barrio de la Soledad,16.8000,-95.1167,14277
Iran,Razan,35.3925,49.0331,14275
Malawi,Nkhata Bay,-11.6333,34.3000,14274
Azerbaijan,Ucar,40.5183,47.6542,14273
India,Ghaura,24.5059,79.0781,14273
India,Vedasandūr,10.5310,77.9502,14273
Sierra Leone,Mongeri,8.3207,-11.7343,14273
Thailand,Ban Nong Kula,16.6500,99.9500,14273
Thailand,Pak Thong Chai,14.7167,102.0167,14272
Thailand,Ban Tha Thong,16.8582,100.2291,14270
Morocco,Tendrara,33.0500,-2.0000,14269
Mexico,Ciénega de Flores,25.9500,-100.1833,14268
United States,Pineville,31.3414,-92.4096,14268
Kyrgyzstan,Bökönbaev,42.1100,76.9900,14267
India,Manoharpur,22.3746,85.1923,14265
Thailand,Det Udom,14.9060,105.0784,14264
United Kingdom,Weston,53.4130,-2.7980,14263
India,Mannūr,17.2994,76.0984,14263
Serbia,Mionica,44.2500,20.0833,14263
United Kingdom,Poynton,53.3500,-2.1167,14260
South Africa,Morokweng,-26.1270,23.7750,14260
United Kingdom,Shipley,53.8330,-1.7770,14259
India,Chikitigarh,19.2023,84.6145,14258
Japan,Haramachida,35.5434,139.4452,14257
Germany,Maisach,48.2167,11.2667,14256
Slovakia,Levoča,49.0228,20.5906,14256
United States,Little Falls,40.8762,-74.2181,14256
Germany,Belm,52.3000,8.1333,14255
United Kingdom,Rustington,50.8102,-0.5052,14255
Mexico,Zozocolco de Hidalgo,20.1333,-97.5833,14254
Italy,Mondolfo,43.7517,13.0956,14252
United States,Hidalgo,26.1090,-98.2464,14250
United States,Athens,35.4573,-84.6045,14250
Brazil,Imbaú,-24.4450,-50.7608,14249
Serbia,Svrljig,43.4167,22.1167,14249
United States,Jefferson,34.1373,-83.6021,14249
Germany,Murrhardt,48.9800,9.5814,14248
India,Rāje,26.2216,86.1454,14248
Brazil,Maria da Fé,-22.3078,-45.3750,14247
Mali,Aïbongo,16.2381,-3.2842,14247
Argentina,Villa La Angostura,-40.7625,-71.6463,14246
Brazil,Brazópolis,-22.4739,-45.6078,14246
Germany,Mittegroßefehn,53.3833,7.5833,14246
United Kingdom,Seacroft,53.8222,-1.4599,14246
India,Kukdeshwar,24.4828,75.2675,14246
South Africa,Prieska,-29.6683,22.7439,14246
United States,Van Buren,43.1211,-76.3591,14246
Italy,Opera,45.3833,9.2167,14245
India,Kōdanād,10.1800,76.5100,14244
Sweden,Arvika,59.6667,12.5667,14244
Belgium,Wingene,51.0500,3.2667,14243
Switzerland,Horw,47.0164,8.3111,14243
France,Crépy-en-Valois,49.2358,2.8900,14243
Ethiopia,Kelafo,5.5889,44.2056,14242
Azerbaijan,Neftçala,39.3791,49.2486,14241
India,Padavēdu,12.6730,79.1047,14241
Brazil,Manuel Ribas,-24.5158,-51.6678,14240
Brazil,Sabinópolis,-18.6658,-43.0839,14240
Mali,Toubakoro,13.8747,-7.1819,14239
Germany,Brühl,49.4000,8.5333,14238
India,Saren,25.1149,84.9744,14238
Portugal,Sines,37.9547,-8.8642,14238
Serbia,Knić,43.9167,20.7167,14237
India,Kāshti,18.5492,74.5822,14235
Madagascar,Mahavanona,-12.4643,49.3804,14235
Philippines,Mapanas,12.4750,125.2540,14234
Germany,Wennigsen,52.2742,9.5708,14233
United States,West Freehold,40.2324,-74.2943,14233
India,Pannimadai,11.0823,76.9164,14232
United States,Warrenville,41.8209,-88.1857,14232
Brazil,Turvo,-25.0428,-51.5300,14231
Germany,Aldenhoven,50.8958,6.2831,14231
Italy,San Giorgio Ionico,40.4500,17.3667,14231
United Kingdom,Forfar,56.6442,-2.8884,14230
Germany,Bad Camberg,50.3000,8.2667,14229
France,Saint-Orens-de-Gameville,43.5518,1.5338,14229
India,Nagardevla Budrukh,20.5667,75.2167,14229
United States,Powell,40.1689,-83.0829,14229
Syria,Al Mu‘aḑḑamīyah,33.7415,36.6422,14228
Germany,Plattling,48.7667,12.8667,14227
Morocco,Douar Hammadi,31.6090,-8.4604,14227
Brazil,Borborema,-21.6200,-49.0739,14226
Czechia,Mariánské Lázně,49.9647,12.7011,14225
Guinea,Kouroussa,10.6530,-9.8920,14223
Japan,Ishikawa,37.1571,140.4468,14222
United Kingdom,Maldon,51.7318,0.6758,14220
India,Terkuvengānallūr,9.4052,77.5408,14220
India,Barkuhi,22.1901,78.7047,14220
Russia,Agidel,55.9000,53.9333,14219
United States,East Rancho Dominguez,33.8949,-118.1956,14219
Brazil,Caldas,-21.9239,-46.3858,14217
Japan,Shichinohe,40.7447,141.1579,14217
Kazakhstan,Aqköl,52.0000,70.9333,14217
India,Chebrolu,16.8206,81.4048,14216
Italy,Oleggio,45.6000,8.6333,14215
United States,Sierra Vista Southeast,31.4525,-110.2160,14213
Egypt,Aḑ Ḑab‘ah,31.0338,28.4333,14212
United Kingdom,Kearsley,53.5300,-2.3700,14212
United States,North Mankato,44.1810,-94.0391,14212
Germany,Edingen-Neckarhausen,49.2833,8.6167,14211
Ukraine,Mykolaivka,48.8521,37.7740,14210
China,Wulong,23.3202,112.1901,14207
United States,Natchez,31.5437,-91.3867,14207
Brazil,Antas,-10.4000,-38.3328,14206
Serbia,Sremska Kamenica,45.2206,19.8392,14205
United States,Piney Green,34.7498,-77.3208,14205
India,Siddāpur,14.3470,74.8940,14204
India,Ālangudi,10.3604,78.9779,14204
Italy,Rescaldina,45.6167,8.9500,14204
Japan,Minamiaizu,37.2004,139.7732,14204
Poland,Kartuzy,54.3333,18.2000,14204
Turkey,Köprüköy,39.9756,41.8711,14204
Brazil,Adustina,-10.5328,-38.1000,14201
India,Pānr,25.6884,85.7980,14201
Belgium,Assenede,51.2333,3.7500,14200
Hungary,Sárvár,47.2500,16.9333,14200
India,Begowāl,31.6125,75.5194,14200
Mexico,Bochil,16.9833,-92.9167,14200
Zambia,Kaoma,-14.8000,24.8000,14200
Germany,Kalkar,51.7389,6.2925,14199
Austria,Feldkirchen,46.7167,14.1000,14198
Germany,Mittweida,50.9856,12.9811,14198
United Kingdom,Bishops Cleeve,51.9470,-2.0610,14198
France,Hautmont,50.2486,3.9253,14197
Sweden,Tranås,58.0500,14.9833,14197
Brazil,Miraíma,-3.5689,-39.9700,14196
Japan,Kawaii,38.0045,140.0458,14196
Mexico,Almoloya de Alquisiras,18.8500,-99.8500,14196
Netherlands,Haaren,51.6017,5.2228,14195
United States,Jefferson Valley-Yorktown,41.3180,-73.8008,14195
India,Odlābāri,26.8594,88.6214,14194
Japan,Shintō,36.4384,138.9671,14193
Benin,Ayomi,6.7833,1.7167,14191
France,Douarnenez,48.0928,-4.3292,14188
India,Tamarakulam,8.1325,77.4848,14188
Italy,Montelupo Fiorentino,43.7333,11.0167,14187
United States,Jacksonville,31.9642,-95.2617,14186
United Kingdom,Caerfyrddin,51.8560,-4.3160,14185
Colombia,Juan de Acosta,10.8333,-75.0333,14184
United Kingdom,Leyton,51.5700,-0.0150,14184
Pakistan,Mankera,31.3833,71.4333,14184
Argentina,Puerto Deseado,-47.7500,-65.9167,14183
India,Pānsemāl,21.6598,74.6994,14182
United States,Willowick,41.6342,-81.4678,14182
Bolivia,Vinto,-17.3833,-66.3000,14180
Denmark,Grenaa,56.4128,10.8956,14179
Algeria,Mnagueur,33.1264,6.3519,14179
Morocco,Khat Azakane,32.2226,-9.1343,14178
India,Nallagunta,16.5763,80.6854,14176
India,Tālbahat,25.0420,78.4330,14176
United States,Waimalu,21.3913,-157.9345,14176
Czechia,Klášterec nad Ohří,50.3903,13.1719,14175
Germany,Dippoldiswalde,50.8933,13.6667,14174
Germany,Leuna,51.3167,12.0167,14174
India,Pirangut,18.5115,73.6801,14174
India,Bhulwāl,32.8094,74.7683,14174
Egypt,Birqāsh,30.1692,31.0417,14172
Norway,Bamble,59.0197,9.5608,14172
United Kingdom,Hythe,51.0716,1.0840,14170
Hungary,Hajdúsámson,47.6000,21.7667,14170
United States,Indiana,40.6220,-79.1552,14170
Germany,Grünstadt,49.5692,8.1681,14169
United Kingdom,Ashtead,51.3100,-0.2990,14169
Thailand,Bua Yai,15.5840,102.4186,14168
Brazil,São José do Cedro,-26.4550,-53.4939,14167
Algeria,Mers el Hadjad,35.7833,-0.1667,14167
India,Orumanayūr,10.5583,76.0347,14167
Brazil,Mirandiba,-8.1189,-38.7278,14166
Germany,Uslar,51.6597,9.6358,14166
Philippines,Santol,16.7700,120.4500,14166
Chad,Fianga,9.9153,15.1375,14166
Australia,Barwon Heads,-38.2500,144.5167,14165
United Kingdom,Hemsworth,53.6100,-1.3500,14165
India,Raghudebbati,22.5300,88.2000,14165
Morocco,Khmis Sidi al ’Aydi,33.1228,-7.6219,14165
United States,Wilkinsburg,40.4442,-79.8733,14165
United States,Ardmore,40.0033,-75.2947,14165
India,Kātrāvulapalle,17.1277,82.0831,14164
Russia,Krasnovishersk,60.4167,57.1000,14164
Ukraine,Ukrainka,50.1531,30.7435,14163
United States,Collingswood,39.9160,-75.0758,14163
United Kingdom,Armthorpe,53.5352,-1.0522,14162
India,Antarvedipālem,16.3319,81.7320,14162
Mexico,Juan Aldama,24.2911,-103.3939,14162
India,Jitwārpur Kumhra,25.7852,85.7044,14160
Japan,Taki,34.4961,136.5462,14160
Poland,Plewiska,52.3664,16.8089,14160
United States,Federal Heights,39.8651,-105.0154,14160
Mexico,Grajales,19.2275,-97.8039,14159
Poland,Staszów,50.5633,21.1717,14158
India,Pulūr,18.1000,78.8500,14157
Morocco,Tazert,31.6597,-7.4092,14156
United States,Wells Branch,30.4433,-97.6790,14156
Brazil,Alto Santo,-5.5208,-38.2719,14155
Pakistan,Shergarh,30.8281,73.7383,14152
Romania,Buhuşi,46.7150,26.7042,14152
United States,St. Helens,45.8572,-122.8164,14152
India,Kutavūr,8.7833,76.8167,14151
Canada,Clearview,44.3981,-80.0742,14151
United States,Southchase,28.3793,-81.3903,14149
Madagascar,Beronono,-18.1884,47.5163,14148
China,Shanliang,19.8798,110.6011,14147
China,Sanjiang Nongchang,19.8808,110.6020,14147
Portugal,São Martinho do Bispo,40.2092,-8.4765,14147
United States,Chicago Ridge,41.7034,-87.7795,14147
India,Rambha,19.4433,84.9881,14145
Germany,Ahrensfelde,52.5758,13.5764,14144
Honduras,Yuscarán,13.9444,-86.8526,14144
United States,Circleville,39.6063,-82.9334,14144
United Kingdom,Birstall,52.6736,-1.1200,14143
Brazil,Ipiranga,-25.0239,-50.5839,14142
Mauritania,Boutilimit,17.5504,-14.7000,14142
Italy,Massalubrense,40.6167,14.3500,14141
Kyrgyzstan,Kerben,41.5000,71.7500,14141
Thailand,Thong Pha Phum,14.7382,98.6320,14141
